compound,solvent,Abs,Abs_eV,MW
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,C1COCCO1,347.0,3.572910663,371.152143532
CC1(C)CC(=O)C2=C(C1)Oc1ccc3cc(O)ccc3c1C2c1ccccn1,CCCCCCC,347.0,3.572910663,371.152143532
Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,CC#N,347.0,3.572910663,335.14224754400004
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,C1CCCCC1,347.0,3.572910663,239.131014164
N#Cc1ccc(N)c(C#N)c1,CCO,347.0,3.572910663,143.04834716
N#Cc1cccc(C#N)c1N,CCO,347.0,3.572910663,143.04834716
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,C1COCCO1,347.0,3.572910663,281.091274592
CC1(C)CC(=O)c2c(F)c(C(F)(F)F)c(F)c(F)c2N1,CCO,347.0,3.572910663,297.0588332280001
O=[N+]([O-])c1ccccc1O,CCO,347.0,3.572910663,139.02694302
c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(-c3ccccc3)n2)cc1,CCCCCC,347.0,3.572910663,474.209598832
N#Cc1nn(-c2cccc(C(F)(F)F)c2)nc1N1CCCC1,CC#N,347.0,3.572910663,307.104480044
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,CCCCCC,347.0,3.572910663,229.035063092
COc1ccc(-c2pc3ccccc3s2)cc1,CC#N,347.0,3.572910663,258.026822602
COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,CC#N,347.0,3.572910663,354.180423944
COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,CO,347.0,3.572910663,354.180423944
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CC(C)=O,347.0,3.572910663,305.06636322
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CCOC(C)=O,347.0,3.572910663,305.06636322
O=P1(c2ccccc2)C(c2ccccc2)=Cc2ccccc21,C1CCOC1,347.0,3.572910663,302.08605173
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CN(C)C=O,347.0,3.572910663,341.091274592
F[B-]1(F)Oc2ccccc2-c2c3c(c4c([n+]21)CCc1ccccc1-4)CCc1ccccc1-3,ClCCl,347.0,3.572910663,423.1606011
N#Cc1cc2ccccc2oc1=N,CS(C)=O,347.0,3.572910663,170.048012812
Clc1ccccc1-c1nc2sc3ccccc3c2s1,CS(C)=O,347.0,3.572910663,300.978668936
CCNc1cc2oc(=O)cc(C)c2cc1C,Cc1ccccc1,347.0,3.572910663,217.11027872
C[Si](C)(C)C#Cc1ccc(C#C[Si](C)(C)C)c2ccccc12,C1CCCCC1,347.0,3.572910663,320.141653828
Clc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,347.0,3.572910663,254.061076032
Brc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,347.0,3.572910663,298.01056045200005
Clc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,347.0,3.572910663,254.061076032
Brc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,347.0,3.572910663,298.01056045200005
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,ClCCl,347.0,3.572910663,314.203450832
OC1(c2ccc(-c3cccs3)s2)CCCC1,OCCOCCO,347.0,3.572910663,250.048607068
C1=C(c2ccc(-c3cccs3)s2)CCC1,OCCOCCO,347.0,3.572910663,232.038042384
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,c1ccncc1,347.0,3.572910663,322.084992576
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(-c4ccccc4)nn(C)c3nc12,CC#N,346.847,3.574486733,398.1742759440001
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O,Cc1ccccc1,346.8,3.574971165,455.282429424
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,ClC(Cl)Cl,346.0,3.583236994,366.089208928
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,Cc1ccccc1,346.0,3.583236994,366.089208928
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CCO,346.0,3.583236994,366.089208928
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,CS(C)=O,346.0,3.583236994,366.089208928
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,346.0,3.583236994,402.209598832
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(C)=O,346.0,3.583236994,430.24089896
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,C1CCOC1,346.0,3.583236994,227.131014164
O=c1oc2cc3ccccc3cc2nc1-c1ccccc1,CO,346.0,3.583236994,273.07897859200006
C[Si]1(C)c2ccc(C#Cc3ccccc3)cc2C=Cc2cc(C#Cc3ccccc3)ccc21,ClCCl,346.0,3.583236994,436.164727298
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,ClC(Cl)Cl,346.0,3.583236994,279.08954327600003
c1ccc2c(c1)oc1nc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c3cc12,ClC(Cl)Cl,346.0,3.583236994,424.121177752
Cc1ccc(Sc2cc3cccc4ccc5cccc2c5c43)cc1,ClCCl,346.0,3.583236994,324.097271512
N#Cc1c(C#N)c2ccccc2c2ccccc12,ClC(Cl)Cl,346.0,3.583236994,228.068748256
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CO,346.0,3.583236994,351.034747896
O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,CN(C)C=O,346.0,3.583236994,305.051049592
N#Cc1cc(N)cc(C#N)c1,CCO,346.0,3.583236994,143.04834716
N#Cc1cccc(N)c1C#N,O,346.0,3.583236994,143.04834716
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,346.0,3.583236994,308.1412445
c1ccc2c(c1)c1ccccc1c1ncncc21,ClCCl,346.0,3.583236994,230.08439832
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,CO,346.0,3.583236994,281.091274592
N#Cc1ccc(-c2cc3c(ccc4sccc43)s2)cc1,ClCCl,346.0,3.583236994,291.01764128800005
CN(C)c1ccc(-c2nc3cccnc3[nH]2)cc1,CC#N,346.0,3.583236994,238.121846448
O=[N+]([O-])c1ccc(O)c(O)c1,CO,346.0,3.583236994,155.02185764
CCOC(=O)c1cc(C(=O)OCC)c2cc(NC(=O)C(F)(F)F)ccc2n1,CCO,346.0,3.583236994,384.09330624000006
N#Cc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1-c1ccccc1C2,C1CCOC1,346.0,3.583236994,474.209598832
N#Cc1c(N2CCCCC2)cc(-c2ccc3ccccc3c2)c2c1C(=O)c1ccccc1-2,C1CCOC1,346.0,3.583236994,414.173213324
N#Cc1nn(-c2ccc(Cl)cc2)nc1N1CCCC1,CC#N,346.0,3.583236994,273.078123064
Cc1ccc(-c2nc(-c3ccc(C#N)cc3)[nH]c2-c2ccc(C)cc2)cc1,CO,346.0,3.583236994,349.15789760800004
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(N(C)C)cc3OC)nc2c1,CO,346.0,3.583236994,455.20563564800005
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CCO,346.0,3.583236994,305.06636322
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1COCCO1,346.0,3.583236994,341.091274592
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,346.0,3.583236994,341.091274592
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCOC(C)=O,346.0,3.583236994,341.091274592
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CCO,346.0,3.583236994,341.091274592
Oc1ccc2ccccc2c1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,ClCCl,346.0,3.583236994,425.177964356
F[B-]1(F)Oc2ccc3ccccc3c2-c2c3c(c4c([n+]21)CCc1ccccc1-4)CCc1ccccc1-3,ClCCl,346.0,3.583236994,473.176251164
Nc1nc2ccc([N+](=O)[O-])cc2s1,ClCCl,346.0,3.583236994,195.0102474
c1ccc(N(c2ccccc2)c2ccc(-c3cncs3)cc2)cc1,CO,346.0,3.583236994,328.103419512
O=[N+]([O-])c1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,ClC(Cl)Cl,346.0,3.583236994,342.111675688
COc1ccc(-c2cc3oc(=O)cc(C)c3cc2-c2ccc(OC)c(OC)c2)cc1OC,C1CCOC1,346.0,3.583236994,432.1572884879999
Oc1c(-c2cccs2)cccc1-c1nc2ccccc2s1,O,346.0,3.583236994,309.0282059720001
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,ClCCl,346.0,3.583236994,230.109550448
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,ClCCl,346.0,3.583236994,286.172150704
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,CCCCCC,346.0,3.583236994,314.203450832
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,OCCOCCO,346.0,3.583236994,322.084992576
COc1ccc2ncccc2c1,CCCCO,345.4995829,3.588426908,159.068413908
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(-c4ccccc4)nn(C)c3nc12,CCOC(C)=O,345.152,3.592040608,398.1742759440001
Nc1cccc2ncccc12,C1COCCO1,345.0000863,3.593622289,144.068748256
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,ClC(Cl)Cl,345.0,3.593623188,320.07970686399995
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,CCO,345.0,3.593623188,352.085935116
CCOc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,CCO,345.0,3.593623188,348.11100699199994
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,345.0,3.593623188,404.15247788
N#Cc1ccc2c(c1)CCc1nc(-c3ccc([N+](=O)[O-])cc3)c3c(c1-2)CCc1cc(C#N)ccc1-3,ClCCl,345.0,3.593623188,454.142975816
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,Cc1ccccc1,345.0,3.593623188,227.131014164
CN(C)c1ccc(C(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,CCOCC,345.0,3.593623188,285.11134134
O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,345.0,3.593623188,305.03387636400004
O=c1c2cc(Cl)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,ClCCl,345.0,3.593623188,305.03387636400004
O=c1c2cc(I)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,345.0,3.593623188,396.9694966840001
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,ClCCl,345.0,3.593623188,279.08954327600003
CCn1c2ccc(-c3cccs3)cc2c2cc(-c3cccs3)ccc21,ClCCl,345.0,3.593623188,359.08024154400005
Cc1cc(-c2ccccc2)nc2c1ccc1nc(-c3ccccc3)cn12,CO,345.0,3.593623188,335.14224754400004
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,345.0,3.593623188,266.09429430800003
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CS(C)=O,345.0,3.593623188,280.109944372
c1ccc(-c2nc3ccccc3nc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,Cc1ccccc1,345.0,3.593623188,447.173547672
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1CCOC1,345.0,3.593623188,281.06636322
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CO,345.0,3.593623188,241.11027872
N#Cc1c(N2CCCCC2)cc(-c2ccc(-c3ccccc3)s2)c2c1CCc1ccccc1-2,C1CCOC1,345.0,3.593623188,446.181669832
c1ccc2c(c1)Nc1ccccc1S2,CC1CCCCC1,345.0,3.593623188,199.045570288
CN(C)c1ccc(C(=O)c2ccccc2)cc1,CC#N,345.0,3.593623188,225.1153641
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,ClCCl,345.0,3.593623188,297.12257472000005
CN(C)c1nc(N(C)C)c2nc(C#N)n(Cc3ccccc3)c2n1,C1COCCO1,345.0,3.593623188,321.17019360800003
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,C1COCCO1,345.0,3.593623188,297.12257472000005
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,CC#N,345.0,3.593623188,297.12257472000005
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,CO,345.0,3.593623188,297.12257472000005
COC(=O)c1nc2c(N)nc(N(C)C)nc2n1Cc1ccccc1,CO,345.0,3.593623188,326.149123816
C(#Cc1ccc(C#Cc2ccc(C#Cc3ccccc3)cc2)cc1)c1ccccc1,ClC(Cl)Cl,345.0,3.593623188,378.140850576
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CO,345.0,3.593623188,314.141913196
CN(C)c1cc(-c2ccccc2)cc2cc(C#Cc3ccncc3)ccc12,ClCCl,345.0,3.593623188,348.16264864
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CO,345.0,3.593623188,341.091274592
N#Cc1ccc(C#Cc2ncc(-c3ccccc3)o2)cc1,ClCCl,345.0,3.593623188,270.07931294
Oc1ccc(Br)cc1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,ClCCl,345.0,3.593623188,453.07282636
Cc1ccc(C#Cc2cc3ccccc3oc2=O)cc1,CC#N,345.0,3.593623188,260.083729624
Fc1ccc2sc3nc(-c4ccccc4)sc3c2c1,CS(C)=O,345.0,3.593623188,285.008219476
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,CCCCCC,345.0,3.593623188,286.172150704
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,CO,345.0,3.593623188,314.203450832
Oc1ccccc1-c1nc(-c2ccccc2)c2ccccn12,ClCCl,345.0,3.593623188,286.110613068
CN(C)c1ccc(-c2nc(-c3ccccc3)c3ccccn23)cc1,CC#N,345.0,3.593623188,313.15789760800004
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,c1ccncc1,345.0,3.593623188,278.079907196
CC1CCC(O)(c2ccc(-c3cccs3)s2)CC1,OCCOCCO,345.0,3.593623188,278.079907196
C1=C(c2ccc(-c3cccs3)s2)CCC1,C1CCOC1,345.0,3.593623188,232.038042384
C1=C(c2ccc(-c3cccs3)s2)CCCC1,c1ccncc1,345.0,3.593623188,246.053692448
C1=C(c2ccc(-c3cccs3)s2)CCCC1,OCCOCCO,345.0,3.593623188,246.053692448
COc1ccc2cc(-c3cccc(-c4cc5ccc(OC)cc5oc4=O)c3)c(=O)oc2c1,ClC(Cl)Cl,344.0,3.604069767,426.1103382959999
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,344.0,3.604069767,320.07970686399995
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,Cc1ccccc1,344.0,3.604069767,452.200096768
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,C1CCOC1,344.0,3.604069767,452.200096768
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CS(C)=O,344.0,3.604069767,452.200096768
c1cc2ccc3cccc4c(-c5cc(-c6nccs6)nc(-c6nccs6)c5)cc(c1)c2c34,CCCCCC,344.0,3.604069767,445.0707394800001
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,CCCCCCC,344.0,3.604069767,263.094628656
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,CS(C)=O,344.0,3.604069767,370.146998576
c1cc2c3c(cccc3c1)NC(c1ccc3ccc4cccc5ccc1c3c45)N2,Cc1ccccc1,344.0,3.604069767,370.146998576
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,C1CCOC1,344.0,3.604069767,279.08954327600003
c1ccc2c(c1)[nH]c1cccnc12,CN(C)C=O,344.0,3.604069767,168.068748256
Fc1c(F)c(-n2c3ccccc3c3ccccc32)c(F)c(F)c1-c1nnc(-c2ccccc2)o1,Cc1ccccc1,344.0,3.604069767,459.099474916
c1cc2ccc3ccc(-n4c5ccccc5c5ccccc54)c4ccc(c1)c2c34,CCO,344.0,3.604069767,367.136099544
c1cc2ccc3ccc(-n4c5ccccc5c5ccccc54)c4ccc(c1)c2c34,CCOC(C)=O,344.0,3.604069767,367.136099544
c1cc2ccc3ccc(-n4c5ccccc5c5ccccc54)c4ccc(c1)c2c34,CCCCCC,344.0,3.604069767,367.136099544
O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,344.0,3.604069767,267.053157768
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CS(C)=O,344.0,3.604069767,330.136827816
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,C1COCCO1,344.0,3.604069767,337.019097832
F[B-]1(F)OC(c2ccccc2)=C(c2ccccc2)c2oc3ccccc3[n+]21,C1CCOC1,344.0,3.604069767,361.108565528
O=c1oc2ccccc2nc1-c1ccc(Cl)cc1,c1ccccc1,344.0,3.604069767,257.024356176
N#Cc1cccc(C#N)c1N,O,344.0,3.604069767,143.04834716
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,344.0,3.604069767,280.109944372
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,CCO,344.0,3.604069767,308.1412445
O=Cc1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C=O)cc4)ccc2-3)cc1,C1CCOC1,344.0,3.604069767,388.109944372
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CC#N,344.0,3.604069767,281.06636322
CC1(C)c2ccccc2N(c2ccc(-c3cccc(C#N)c3)cc2)c2ccccc21,Cc1ccccc1,344.0,3.604069767,386.178298704
c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,ClC(Cl)Cl,344.0,3.604069767,282.115698448
c1ccc2c(c1)nc1ccccn12,CC#N,344.0,3.604069767,168.068748256
N#Cc1c(N2CCCCC2)cc(-c2ccc3ccc4cccc5ccc2c3c45)c2c1Cc1ccccc1-2,C1CCOC1,344.0,3.604069767,474.209598832
N#Cc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1C(=O)c1ccccc1-2,C1CCOC1,344.0,3.604069767,414.173213324
c1ccc(-c2nc3ccccc3nc2-c2ccccc2)cc1,ClC(Cl)Cl,344.0,3.604069767,282.115698448
CC1(C)c2ccccc2N(c2ccc(-c3cccc(C#N)c3)cc2)c2ccccc21,Cc1ccccc1,344.0,3.604069767,386.178298704
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1OC,CC#N,344.0,3.604069767,299.138224784
COc1ccc(-n2nc(C#N)c(N3CCCCCC3)n2)cc1,CC#N,344.0,3.604069767,297.158960228
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,ClC(Cl)Cl,344.0,3.604069767,240.078644244
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,OCC(F)(F)F,344.0,3.604069767,240.078644244
CCOC(=O)C1=CN(c2ccccc2)C=CC1c1ccccc1,C1CCOC1,344.0,3.604069767,305.14157884800005
COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,C1COCCO1,344.0,3.604069767,354.180423944
CN(C)c1nc(N(C)C)c2nc(C#N)n(Cc3ccccc3)c2n1,CC#N,344.0,3.604069767,321.17019360800003
Nc1ccc2cc(-c3ccc(C(F)(F)F)cc3)oc(=O)c2c1,CO,344.0,3.604069767,305.06636322
CC(C)(C)C1Nc2ccccc2C(=O)N1Cc1ccccc1,CC#N,344.0,3.604069767,294.173213324
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,ClC(Cl)Cl,344.0,3.604069767,280.15756326
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,ClC(Cl)Cl,344.0,3.604069767,310.168127944
c1ccc(Nc2ncnc3ccc(-c4ccccc4)cc23)cc1,ClC(Cl)Cl,344.0,3.604069767,297.12659748000004
O=c1c2cc(F)c(N3CCOCC3)cc2oc2cc(N3CCOCC3)c(F)cc12,CCO,344.0,3.604069767,402.13911356
Fc1ccccc1-c1nc2sc3ccccc3c2s1,CS(C)=O,344.0,3.604069767,285.008219476
NCc1ccc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,344.0,3.604069767,231.104799416
Cc1nc(-c2cc(N)ccc2O)n2c1CCCC2,ClCCl,344.0,3.604069767,243.137162164
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,CCCCCC,344.0,3.604069767,314.203450832
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,CO,344.0,3.604069767,314.203450832
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,CCCCCC,344.0,3.604069767,230.109550448
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,CO,344.0,3.604069767,230.109550448
OC1(c2ccc(-c3cccs3)s2)CCCC1,C1CCOC1,344.0,3.604069767,250.048607068
C1=C(c2ccc(-c3cccs3)s2)CCCC1,CCO,344.0,3.604069767,246.053692448
COc1ccc2ncccc2c1,CCO,343.9996739,3.604073184,159.068413908
Nc1cccc2ncccc12,CCOC(C)=O,343.9996147,3.604073804,144.068748256
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,C1CCOC1,343.997248,3.6040986,356.13134851200005
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCCC#N,343.997248,3.6040986,356.13134851200005
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O,CCCCCCCCCCCCCC,343.4,3.610366919,455.282429424
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,CCCCCCO,343.2296576,3.612158718,229.073893212
c1ccc2c(c1)Oc1ccccc1B2c1ccc(-n2c3ccccc3c3ccccc32)cc1,Cc1ccccc1,343.1,3.613523754,421.16379466
COc1ccc2ncccc2c1,CC(C)O,343.0002818,3.61457429,159.068413908
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,343.0,3.614577259,402.209598832
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CC#N,343.0,3.614577259,452.200096768
N#Cc1ccc2c(c1)CCc1nc(-c3ccc([N+](=O)[O-])cc3)c3c(c1-2)CCc1cc(C#N)ccc1-3,Cc1ccccc1,343.0,3.614577259,454.142975816
COc1ccc(C#Cc2ccc(C#N)cc2)cc1OC,CCCCCC,343.0,3.614577259,263.094628656
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCCCCCC,343.0,3.614577259,227.131014164
O=c1c2cc(Br)ccc2nc2n1[B-](F)(F)[n+]1ccccc1-2,CC#N,343.0,3.614577259,348.983360784
Cc1cc(=O)oc2cc3cc(O)ccc3cc12,CC#N,343.0,3.614577259,226.06299418
N#Cc1cc(-c2ccc(F)cc2)cnc1O,O,343.0,3.614577259,214.054241064
N#Cc1c(C#N)c2cc(Cl)c(Cl)cc2c2cc(Cl)c(Cl)cc12,ClC(Cl)Cl,343.0,3.614577259,363.912858848
Cc1ccc2c(c1)c(C#N)c(C#N)c1cc(C)ccc12,ClC(Cl)Cl,343.0,3.614577259,256.100048384
COc1ccc(-c2cc(-c3ccc(C)cc3)c(C#N)c(OC)n2)cc1,CN(C)C=O,343.0,3.614577259,330.136827816
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CCOC(C)=O,343.0,3.614577259,351.034747896
c1ccc(-c2nc(-c3nc(-c4ccccc4)c(-c4ccccc4)o3)oc2-c2ccccc2)cc1,C1COCCO1,343.0,3.614577259,440.15247788
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,C1CCCCC1,343.0,3.614577259,227.131014164
N#Cc1cccc(C#N)c1N,CC#N,343.0,3.614577259,143.04834716
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,C1CCOC1,343.0,3.614577259,308.1412445
CC(=O)c1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C(C)=O)cc4)ccc2-3)cc1,C1CCOC1,343.0,3.614577259,416.1412445
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,CCOC(C)=O,343.0,3.614577259,281.06636322
CC(C)(C)NC(=O)c1ccc(Br)c2ccc3c4ccccc4c4ccccc4c3c12,ClCCl,343.0,3.614577259,455.088476424
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCN(CC)CC,343.0,3.614577259,227.131014164
COc1ccc(-n2nc(C#N)c(N3CCCC3)n2)cc1,CN(C)C=O,343.0,3.614577259,269.1276601
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO,343.0,3.614577259,240.078644244
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CO,343.0,3.614577259,240.078644244
Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2o1,ClCCl,343.0,3.614577259,311.094628656
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(N(C)C)cc3OC)nc2c1,CC#N,343.0,3.614577259,455.20563564800005
COC(=O)CNC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,ClCCl,343.0,3.614577259,411.20188766000007
CC(C)(C)C1Nc2ccccc2C(=O)N1c1ccccc1,c1ccccc1,343.0,3.614577259,280.15756326
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,CS(C)=O,343.0,3.614577259,341.091274592
O=c1[nH]c2[n+](c3ccccc13)[B-](F)(F)Oc1ccccc1-2,CC#N,343.0,3.614577259,286.07251436800004
CCOc1cccc2c1O[B-](F)(F)[n+]1c3c(c4c(c1-2)-c1ccccc1CC4)-c1ccccc1CC3,ClCCl,343.0,3.614577259,467.186815848
O=[N+]([O-])c1ccc2c(c1)-c1c3c(c4c([n+]1[B-](F)(F)O2)CCc1ccccc1-4)CCc1ccccc1-3,ClCCl,343.0,3.614577259,468.145679308
N#Cc1c(-c2cccs2)cc(-c2ccc3c(c2)Cc2ccccc2-3)[nH]c1=O,C1CCOC1,343.0,3.614577259,366.082684068
O=[N+]([O-])c1ccc(C2=Nc3sc(-c4ccccc4)n[n+]3[B-](F)(F)O2)cc1,Cc1ccccc1,343.0,3.614577259,374.045647988
N#Cc1ccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,ClC(Cl)Cl,343.0,3.614577259,322.121846448
